targetLab,resultLab,targetWeights,resultWeights,optimizer,numberOfEvaluations,mixingError,penalties,normalizer,initialGuessType
67.0607520782194;8.583268068731996;70.79009233501033,67.15384906852356;7.790988813174193;59.43610229664939,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.6120111357557911;0.01683238015055718;0.9909271963335514;0.3863422645399443;0.6124572397647925;0.013594504305733845;0.6011278315322448;0.5665962107549267;0.0027891342437728543;6.015589569660935E-4;0.023912198498098263,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,62.10490915899992;-15.532455025984493;46.687705775340696,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.43446976891592703;0.24465708022847724;0.9978104888982595;0.4013071235751715;0.033064761810135845;0.41499248859714777;0.432216846514859;0.6454456468895265;0.025328858469565063;0.28909109684673234;0.4152743656243374,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
68.06005955732883;37.59196679892424;58.51013582885819,65.72155852018966;35.19956532559576;56.579383509779134,0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.011224366049097297;0.8180221271300065;0.8265120326550551;0.015549086130996214;0.47783182836026594;0.3997914463226222;0.8636508132627668;0.6777072657936702;0.030643946034029146;0.015655146673188333;0.021549648362643448,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,38.09308148166776;22.567950810722465;29.23601105390492,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.036811774016030724;0.838288769377618;0.3806114874206379;0.0157464547351058;0.9262340040944359;0.20914926148134752;0.3686796425527185;0.02389282267298658;0.2782231056662171;0.32930364272715434;0.37182710838093475,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,30.318360115941914;39.12695361788365;-66.65069904840978,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.004973034415064149;0.022821642308532057;0.00332992153340345;0.8753560515746724;0.5472042990481409;0.0033051027443750324;0.014984937666272735;0.47790878053656627;0.9942765816762437;0.018719589521872918;0.878907518852112,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
35.47300283750205;35.85358913728548;-13.068481539473442,36.9538002115151;26.557182554564296;-2.68327063171393,0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.4546548925195713;0.9683287482935081;0.02165874563443526;0.45214553451932227;0.5077958538667348;0.041335309132082144;0.029400353208766286;0.8137492512122988;0.7583690614047335;0.8148741497976716;0.027717221634645975,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,51.30547981960588;31.135142982181783;38.63704452517277,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.03786015975070746;0.9660361932328168;0.46158386273234525;0.0076254416262294625;0.9994110991004083;0.76513830304291;0.45627790106707544;0.4663813750956877;0.41022699438700233;0.04514564355609044;0.03903866152282657,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,37.2303921242658;36.94926361537798;23.98938746684265,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.3302910270082085;0.8982383561130939;0.004235663519495505;0.04761629161170576;0.9643373200007792;0.0014627408283735838;0.602889004458003;0.4982317609401101;0.48362726253146504;0.9775917850079324;0.02929791025155963,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
46.241725936981304;58.00858901396288;39.31689725793235,45.40982375793814;42.569127057069664;34.498762014998086,0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.7245452380963354;0.7261406185801758;0.023808629700683242;0.028387116369479777;0.9388704255388268;0.4239365621881547;0.04029799564734521;0.5894132404198822;0.027881574769239185;0.7276441728446115;0.041955203628276316,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,42.28620096791977;20.640685110163815;18.130158927621764,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.05078625780891385;0.9632451926631743;0.40311122557302015;0.41865179183725204;0.9233115686551397;0.7367070867698456;0.04653425812117686;0.5229053166002926;0.3220297816406963;0.39902028275207435;0.3278627836293163,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,8.563385342806878E-4;0.6959946590569079;0.5490574644488363;0.005536695822256728;0.008017307657644098;0.48366683509820896;0.9175668361127006;0.0248397716457663;0.017049162825315323;0.8104406395275164;0.004686127963697724,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.15855965963554;44.480256213932144;48.423845380314376,45.6004901193961;31.72531838592141;45.79839980846232,0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.37103841363474976;0.39012597429387547;0.028983260747812756;0.023852124303936552;0.9576963636771575;0.955438266433864;0.6693427117227624;0.03685070245439056;0.0033001299083975193;0.010469584247262216;0.2798097136493128,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,52.52246006980167;47.99598972198444;42.68986560851308,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.3103638401793185;0.9905139183480681;2.6955660194235647E-5;0.00319092082121078;0.9417551877450161;0.6416071342449376;0.01309617673034654;0.35165526921966217;0.009537912590396895;0.022561597240570386;0.031511104393232084,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,65.33311604018287;33.78981358607619;63.58572114087643,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,0.8336348879892074;2.441120492643453E-4;0.5941320938329597;0.005902302561006787;0.8892646476385452;0.0011941170302814975;0.9621260681652494;0.3963855706996814;0.035959970165329494;0.0325813083146414;3.833530563420646E-4,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
59.11252724445383;56.87624645772005;62.976693676819906,44.56813237246938;4.949758813085403;35.92033602488257,0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0,0.6802434265479951;0.9938735119549681;0.014166812964861868;0.006905864166483006;0.5777945044682763;0.5617129902900955;0.9833635655861792;0.561886610097162;0.5483800441528526;0.19548899047212856;0.5240163921430712,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,48.80025283829502;26.256303493480015;33.01688713342341,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.3689775990845957;0.9973497193723996;0.44696567220795247;0.3835479068589826;0.9555786210403813;0.010633011861145444;0.42640090103746625;0.3411944206110307;0.42379717616298895;0.01947401865887949;0.012288347078118222,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,56.48674908176969;-3.3071516186974903;22.063358833596382,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,0.01804192918227359;0.35280614814272726;0.4010078028317768;0.6572603576982619;0.030427281920758848;0.3940466663781573;0.3992964007359599;0.9959226543930131;0.31244244127120574;0.39662457199452655;0.038044395500643785,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
70.49870231024887;38.15231933239699;18.389056128981608,44.290824938137966;13.742614916929908;11.067794853566726,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0,0.42777285391471837;0.9343821643325607;0.0019430918066644098;0.46598792896981694;0.44958031582301405;0.398805187928472;0.034930124075021954;0.934378196577837;0.3510439456626411;0.46435267031141386;0.40003608477221153,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,51.24894644159831;50.31185495100027;37.38992233948899,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.01818340640604232;0.9976208793981113;0.002994841938342983;0.01703347755654322;0.9522756152927246;0.6485575715688309;0.01113558342850503;0.35444484754267425;0.02075757603055269;0.018167912414820825;0.009411909740640906,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,33.40885556258095;-6.162656119772874;-20.73781558846387,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,0.35807016532252395;0.028920041320477364;0.030863031869666557;0.47748366175233037;0.47857250345099245;0.041927266453298896;0.39549648195828546;0.40943568579409745;0.9780358938325947;0.5875915804782299;0.4151588167740458,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
24.871219337436393;22.491122653072736;-19.71128423647841,46.510133138468596;8.58460330516564;24.750438662357066,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0,0.538171331364618;0.5828903535231266;0.5380865612857464;0.6467654985549622;0.9055133592781224;0.6396980502560567;0.4325123930675641;0.5729859527587476;0.980653546433495;0.008449852774770231;0.046774038394753525,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,44.52169436114931;34.82206585577102;30.6560741462349,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.04190861301336582;0.9955716464903105;0.04517327211679664;0.4460657578674424;0.9998017304807405;0.6919877460461322;0.41559663730885515;0.459556851945507;0.012001617418420964;0.4587291257488249;0.029154052842331506,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
0.0;0.0;0.0,28.75721412249562;-8.446592216247856;12.660118199047455,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,0.6268659155303299;0.010593038904265856;0.4913682860411181;0.011118431704177763;0.8847609553374917;0.48947900776581316;0.0401325990456003;0.009260238009921207;0.6334438980254973;0.8718650001446856;0.8733707671130169,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
25.101149452417104;28.038524474060132;26.08830461938309,31.265767552709704;27.482731765442832;24.191895914480465,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0,5.951541941210864E-4;0.3712172336730211;0.0031618353781870203;0.8762541553877881;0.9919824353951844;0.039990487089438254;0.8243771901092398;0.01000128856565647;0.03631700948809173;0.8684598516588734;0.006200036279465097,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,50.72986032867716;41.592928844942925;30.572904020544676,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.019537787078441792;0.9766849016695416;0.5578049913325702;0.009408969865583027;0.7793094542384525;0.021677649602435456;0.008941934067931543;0.5472771132286461;2.7424846710446025E-4;0.5749655299195088;0.005440299703392625,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.312936634389438;-0.41324827279839993;-24.88657164896193,29.713101457463665;-15.438984861631006;-6.764067333651546,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0,0.6891856043108477;0.021132701016753682;0.5185548121114025;0.5642186536100072;0.6905066215667384;0.37190604347128714;0.030816053727582334;0.01684459146310905;0.7311013742665002;0.9995788179401129;0.9901459904566706,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
28.6701043239257;9.366350178130562;-6.0227470626575075,32.693975940785734;7.1364389614682056;1.3391594127427853,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5,0.06145650813129447;0.8775228218024234;0.010207796730513686;0.9336908289478569;0.6908640966923238;0.5559723601470682;0.7296872737110662;0.35424531047241015;0.8549494688406007;0.41225329378124753;0.9082667066433088,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,50.59258821456304;43.00919988443991;33.32467633956435,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.03930414690690582;0.8306111700987102;0.5391763958869429;0.038528868176429955;0.9846113340621933;0.004404113961007489;0.643502935123961;0.8287424257629455;0.023389035662032022;0.8312276240220142;0.036065249043404635,NSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
