targetLab,resultLab,targetWeights,resultWeights,optimizer,numberOfEvaluations,mixingError,penalties,normalizer,initialGuessType
46.99829481038868;36.85596392711143;36.21813845285728,47.78145045021103;30.57816287185394;30.167944782737656,0.2;0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.04335906787376584;0.9992351350634616;0.45576120697711425;0.4527685281709384;0.9293699159908312;0.7152509874675461;0.018494871558625205;0.4488684804381351;0.04481034170438104;0.37051628158660843;0.017025020051235885,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.48966311460322;57.174918510749684;51.69569907182661,53.94916920775735;54.72989286522933;49.93341151446115,0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.015353194853522096;0.9974842370882374;0.3863510332679413;0.014287677775254914;0.9474140296553253;0.0012792249582913623;0.4638165753807842;0.02846152974524503;0.0063660724905712975;0.02398306966759317;0.028797031272072206,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
44.12733833823723;-15.727936702135043;14.346135173514707,44.12733833823723;-15.727936702135043;14.346135173514707,0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.019401572157895227;0.5869197474834714;0.93756758598528;0.9345388459665471;0.004942887378565595;0.014960135239985614;0.5200135381148016;0.014152885675729894;0.6692896087673784;0.029292835798319546;0.6127409982028456,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.89487521141216;0.40493186330919917;29.33796863221646,44.38911151614851;9.680687533669408;28.276057221537656,0.4;0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.05428453252186215;0.6344168853681268;0.054572827758850896;0.011275763928323749;0.5192751641679617;0.865838625896449;0.7436872232489853;0.9388002944089829;0.04337498299532838;0.9911312387864532;0.6243650313210949,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
48.91590771168926;23.617796530919776;43.01352828728797,44.8814129798984;19.813997282941475;41.023589705876816,0.4;0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.7095302505899477;0.33975362496566425;0.03275431796753647;0.5137509840529567;0.7223640086004754;0.008275720928305828;0.7898449419616155;0.02978444742910713;0.022743820692367134;0.008739290764121346;0.23268549443775816,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
56.67647635323361;50.99450333647232;57.07290754377022,57.28491830328696;45.35303280604847;58.7435906444888,0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.49358716790668006;0.9964731914341884;0.24761102201239843;0.029759662786991138;0.35345569699710594;0.33811834668383406;0.8255238452792552;0.026234757608245583;0.014025231498396889;0.03206567602292572;0.033064803293075026,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.885856077965784;-18.813684855053083;39.28232832069541,48.26120457262658;-8.114346689693797;37.776071158870174,0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.5398669167274409;0.02239048217502673;0.520284297452904;0.762066172244143;0.3586475070247749;0.5697972478117471;0.8319968202821887;0.003709885243007801;0.03639461518205625;0.014445455720815042;0.6091051166337635,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.44893299140031;8.49598548825753;49.600331034941526,52.45543548988758;8.53760036824841;49.21051031300625,0.6;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9063444803209074;0.02617135092211602;0.955224157314023;0.03556831426215998;0.6620361078014834;0.5414310058587237;0.9497889510440224;0.0350546021355595;0.5454932326475729;4.6094999692268546E-4;0.032743380562502596,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
59.29024947909363;41.64972968500879;61.76989083579241,54.43861819551009;28.08357066657352;52.95677229729199,0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9751884185601439;0.4555823142324509;0.38876344148677716;0.34936162597926174;0.6539440817464484;0.0342885323194405;0.657817096403705;0.025789428176271764;0.003234378908497458;0.01704706053362276;0.01808250542480895,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
56.63940646287402;-10.42160315106666;55.84708273540462,56.63119617713444;-10.485839128986818;56.39489518234993,0.8;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.4247530014398216;0.0014255452015932233;0.9967019827309254;0.004648425570282333;0.0247834647868851;0.008929239801657652;0.3222732735874792;0.025783386504241744;0.011900353072909544;0.77504023110001;0.0025858962069244865,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.26396354814811;7.991688161427035;66.37645357703713,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9996160437744799;0.0014696929751605288;0.3219652490662325;0.0108134783115057;0.013589264201709991;0.8293389871448411;0.019043457192381867;0.2748056178338359;0.006154311778389268;0.02161740437700067;4.261955283634579E-4,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,40.84811118226218;52.3102256371657;36.128954207711374,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0011699448252567113;0.8677407754609446;0.005496742948838765;0.0043449959928498205;0.9553547815666334;0.01121568686189894;1.3365620538368555E-4;0.004198939024729514;0.0028649581441655635;0.21710690281332412;0.009664038825444452,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
42.706338658628574;55.969501126185094;35.84730027526016,42.52244585165489;47.81500591023358;31.019928978764856,0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0,0.39298826258161534;0.5448640656100925;0.01836562213352086;0.0011398246096745793;0.9948838140371116;0.02505725627342824;0.008807290841070407;0.34285611249008185;0.003295507136323761;0.5481630372315698;0.020019665482102683,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.04047339834915;57.10701103895932;38.30851888721315,48.27158095518894;42.00726929029158;34.77059775699194,0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0,0.039175925331855925;0.9947185343449535;0.3532823737124824;0.023181452572765486;0.9982432617263971;0.5931467411477325;0.03865637679095347;0.4174084863219657;0.028165740671473816;0.45032824757025125;0.007416995759095754,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.56154160770995;58.56238095429944;40.45025843426138,43.251721901948464;35.782263767379085;28.43369778872866,0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0,0.030424466205254352;0.950456984622526;0.014204897087915603;0.030739669576786123;0.9540550979535312;0.5449110122061526;0.9371013183392143;0.8543073562068434;0.05436319155856374;0.9663577810794062;0.4061356477435182,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.88134376079128;59.68259271424448;42.318283992352846,45.16514566222206;27.840350217961717;26.546567258543153,0.0;0.8;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0,0.02649692762829023;0.9679806420888626;0.4395239310152466;0.5358553760311708;0.9923584692729767;0.6617403229461016;0.8900463765717085;0.8734610982087333;0.06689730741831101;0.9134332542674676;0.3905942588016305,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,43.701621244550985;16.428781032988226;27.052024273327447,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.04389531753982887;0.9920553519563724;0.6104696476675389;0.5903604844689989;0.987619713671541;0.5372855873403795;0.6013128190131379;0.4900733576163236;0.5646379949288751;0.5966022384287651;0.04260565764771214,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
44.431758649972856;52.9504621525797;44.7296871644098,37.381060040460184;13.14200279539232;29.04320699994485,0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0,0.3485397913523587;0.45095295897764154;0.41560078150899965;0.02601275300212061;0.9909445571600731;0.47562229748676177;0.4343672860983803;0.010095472459974079;0.4441067986783677;0.4150671186709462;0.4411924991020065,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
46.66428022908177;54.43692897508362;46.40971826191509,46.64980509409811;48.25631544888842;42.39408804674547,0.2;0.2;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0,0.003701333121238739;0.9954356237941223;0.005733853128285936;0.2888998491558815;0.9472513040747271;0.012780547551739812;0.5989944596390173;0.014829032145926064;0.0013795325158166387;0.006501253999441183;0.0022937167304211584,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.168983882802664;55.16559563201079;47.86301738749133,38.58341847924616;20.530951125351528;22.102283341560035,0.2;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0,0.4760737187911175;0.9874776053840305;0.3294229703825136;0.023903674379179583;0.9937798652936758;0.040057224500654964;0.03401796726641548;0.21954008865453195;0.4388269222005485;0.43959598675029354;0.42805776892392533,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
51.6883256979508;56.56262070217149;49.882899752562935,41.33939179291433;21.222541223698098;24.068990104670352,0.2;0.6;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0,0.530067516776983;0.9744250656107747;0.037623519491066064;0.3811442015942266;0.5995401719847636;0.41144597253401033;0.03769359178406031;0.3732267376111317;0.39063617997148187;0.355695242260396;0.03361546556532022,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.48966311460322;57.174918510749684;51.69569907182661,53.43499267359826;45.748608517450215;42.627955506931535,0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.015114411277231314;0.9978052651353847;0.007562732393915973;0.006045265922837828;0.5354726395171618;0.8068527505165619;0.02160181851140003;0.3747163663238716;0.004171505344017492;0.009723927196856386;0.01955034752830116,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
48.42513585688624;49.36876204016888;51.066650348098364,48.16999706487162;35.51272590356397;42.85003600179187,0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0,0.46024480008878843;0.9451654868115771;0.35515462691011573;0.36788903458121086;0.8598221905503187;0.8991503488526201;0.022246741464821595;0.03378031181875965;0.03554464853001511;0.006053817339139766;0.016475958844380804,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
51.3010930473053;49.89354619662123;53.32272265907629,51.3010930473053;49.89354619662123;53.32272265907629,0.4;0.2;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0,0.917249767439787;0.48775941345735485;0.019133512322814097;0.016670525363305225;0.9180116346758276;0.01663847149137241;0.010824971553398177;0.011780527677895298;0.01935248656055584;8.378845055262408E-4;0.023317130658880802,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
53.82096567945845;50.462265461575065;55.611284392592985,40.888516762779744;7.326618514105099;27.0411959383698,0.4;0.4;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0,0.6535966568949741;0.7025177152827679;0.02126170151881022;0.3830741413360738;0.8600668237632416;0.03069189690736156;0.70251876781249;0.4433859559023584;0.435650012907005;0.3596197507251051;0.4914084064783778,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
56.67647635323361;50.99450333647232;57.07290754377022,57.627453271417295;47.195040116887576;55.316967564526664,0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.035065224456398036;0.8397609373609006;0.87027919472775;5.804552113688861E-4;0.8690481214730674;0.4015835306324212;0.880477804082221;0.016672394711279088;0.0354008871958744;0.003947019746886488;0.034385410339237976,MoeaNSGAIIOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
