targetLab,resultLab,targetWeights,resultWeights,optimizer,numberOfEvaluations,mixingError,penalties,normalizer,initialGuessType
49.480768442722876;9.724021062311017;43.38148191686645,50.3779197627524;-2.054632743351492;45.13426106975966,0.5;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9450909654478471;0.7989266110233594;0.026236349694727684;0.008002693808952466;0.025229381148399344;0.02140333414536442;0.9283368425054852;0.3251745700986943;0.2890407840840998;0.011151471973051498;0.5432372885004123,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
57.909728260333964;46.849916506627565;59.505940184520455,53.2884677798036;34.089189618700054;50.89699146183172,0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.503139554923735;0.44810183221349587;0.4428194929803458;0.32854105825166524;0.8697483850158261;0.0071318781248034535;0.7880915948014443;0.017489047655910396;0.029629666184483316;0.0339930087908757;0.015368751504321987,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.84042204417591;-13.594418209665504;51.99474953565636,52.285429151131495;-0.4824283162467302;42.842665623040645,0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.920365913695359;0.8740862050843259;0.8358479541825025;0.003631087664768603;0.3911844024514714;0.4845697267661233;0.005363289591854661;0.8134012757822651;0.04592630627216521;0.7179283938759675;0.6147403235575888,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
61.86404923206804;31.344327196043466;65.23719306297153,58.08624643691803;14.95143826738432;52.40962670811064,0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9874897135518773;0.5688692807236712;0.8344556741313207;0.17139427924155734;0.6240122281372927;0.6129333868472292;0.9769559578659535;0.5427795103687617;0.03142833292983999;0.024268093573074027;0.3440798290827039,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,60.33258148663211;6.55350107528313;59.58871861792326,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9999036966442147;0.013459997845386967;0.38008711884418905;7.146148183001811E-4;0.003418550841947527;0.9947519984110328;0.3386408736228065;0.34093039944608733;0.026509734686308364;0.28196216649779676;0.02029467576003363,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,37.05933627145471;36.56919808233414;23.739421295814346,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.021143927817169603;0.6529652248458175;0.02035141937755924;0.003489705596640535;0.9995619930191855;0.3349087671643552;0.604954116906591;0.470193441665255;0.04206542036785323;0.9097520985056515;0.4215559394642768,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
43.21014217488926;56.25335771959655;36.507097728554136,43.42335448525272;34.8178843656704;37.10570449106142,0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0,0.03285785463638563;0.7602534551143593;0.36439047883715003;0.36399331939094864;0.9999784934744309;0.3562763947378916;0.3455246305069194;0.03494886484763349;0.029957248626073237;0.33146587764372315;0.030022971715966625,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
46.241725936981304;58.00858901396288;39.31689725793235,32.80089707353451;31.903025620081905;13.791544489210706,0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.24158030485908832;0.9850444626276499;0.015762047121224036;0.3223020425894827;0.9557604152457312;0.009402152768883926;0.007151363100105999;0.03303059518479687;0.2273448778421421;0.24622996013982126;0.2790653638878486,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.24865778420475;59.727058248607634;42.081355164923195,41.841201758338535;11.29531073653564;23.794282900382147,0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0,0.04515265963946703;0.9803083383401261;0.4708386695310351;0.4906282577452728;0.49905361070010346;0.48970820603142723;0.48530106478897966;0.3108751720699424;0.4306264329658941;0.39747446557711524;0.3517823863223643,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,42.352525555724476;17.117626098154147;34.31316010835318,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.3968345193973954;0.9991924787901318;0.39732954703828177;0.39493559298172154;0.4010617589126285;0.3919372901033079;0.2982895027566753;0.03965747975510519;0.03028756269954641;0.359136858289951;0.30722379352484996,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.20803668607308;52.40546681182573;46.5221709811298,50.73853643913438;42.03429621836741;42.75960107288333,0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0,0.33702546748573337;0.976158949281525;0.0016973053454563856;0.3624301288995062;0.9661280699823692;0.018393482293176087;0.6331733909071551;0.25627637930174635;0.0020579154318636494;0.001425470183103913;0.025643713274140677,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
48.41404849856821;53.70387229998103;49.251925316634726,44.525858109012745;32.49771825336073;35.07307471404505,0.25;0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.028393460722272557;0.9966477881054703;0.5272542643441177;0.035723178645542586;0.9989388070732308;0.03924940511307672;0.5289118206543746;0.2199514960673272;0.3593010224607002;0.5301714689826657;0.017568198799941502,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
51.41890155921091;54.63225721056064;51.72979650724776,47.304258349971704;25.222227998583925;36.00879433395151,0.25;0.5;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0,0.20798518455906098;0.9353780242350869;0.4085851605179432;0.010359000468621657;0.8820017343456467;0.5060466385628845;0.21657076044425327;0.22262348915915758;0.3906889811025178;0.005937714254776678;0.1572776336320868,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.92893027698692;55.896449419037545;53.015857808431136,55.29738263809635;23.526873498744717;44.679093904376955,0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.4260281400714486;0.9734238274792727;0.6915677742194587;0.00675859878809287;0.847769778642084;0.44130880288785923;0.4300719568616076;0.4822436039092734;0.03995757803990068;0.026173622132152463;0.4628719716027793,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
50.790357605472934;46.30375329018277;53.655896721561916,51.015862420302355;45.1443788131895;51.38254082847901,0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.019895621170397417;2.696439493408004E-4;0.25073788527451163;0.01145469326013107;0.9584629056058701;0.5770164021831973;0.45383340978576536;0.008348362075325903;0.0042505647665867785;0.023008780046909753;0.002615773042725273,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.35755700085245;46.56662757803193;56.94889681430857,53.908028145053464;17.174652056628105;48.340742152698766,0.5;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0,0.7624208565824961;0.7666627582584791;0.5411220963270609;0.2875012658213634;0.7794533007725977;0.5555087927610479;0.9934395537468794;0.3696691738964424;0.025862596931317816;0.04270276095650986;0.3907308620959332,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
57.909728260333964;46.849916506627565;59.505940184520455,54.09801605594525;22.041779891566083;47.484391400299884,0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.5791151328520037;0.9946345189049854;0.5948600458935669;0.03189366525743175;0.9764396998667115;0.44686714435200126;0.9920115666225751;0.5464033056843044;0.49837120401464163;0.0338425418527482;0.038441965530836175,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
57.478586624247995;32.29422347396177;60.96430941140479,52.021535210809816;18.958203647701676;48.94911697175925,0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0,0.6356204671647382;0.22761236988551659;0.021023010868879716;0.009216348477909211;0.6145958167519449;0.9967426670617364;0.720154570013571;0.40516023001004453;0.030120599171083597;0.03911802071645333;0.3227165278135249,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
61.86404923206804;31.344327196043466;65.23719306297153,54.87327628796149;11.98243121251541;45.51073348992545,0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9922260287964091;0.7270937548799453;0.0104143548991796;0.7299308883242029;0.5771197472158742;0.030874590143068422;0.9921979486894591;0.7073777656286618;0.016679270696216216;0.02417838544821835;0.34147644920398945,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,49.143939030832655;-16.1755752266467;37.527739625391575,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,6.480163326798571E-4;0.3438836421388852;0.9957034228206927;0.26287502478651426;0.02794602592026587;0.9618522903945914;0.46954495389028195;0.31157065872363804;0.3755393883850842;0.4362093257769101;0.4406716254301846,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,48.97742290286379;18.191212647389708;48.490342074595624,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,0.9284394873887678;0.599021328375313;0.36108281647194285;0.03252518868543369;0.7097693633513468;0.8329663282524936;0.9246381682227839;0.0031804397191956477;0.028354275229916848;0.03275392246303101;0.5901138015785222,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.45632056910291;33.43023832891057;47.92528207176111,43.674636265536925;18.490962456777062;41.92072334593057,0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0,0.39992980814509493;0.9953980183328166;0.9974244344644556;0.05335799442687225;0.9556145036101679;0.64111540359994;0.9278059960821334;0.05285925106192379;0.5453885982086035;0.9915351615125938;0.05913907654351924,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.15855965963554;44.480256213932144;48.423845380314376,42.71413424395722;19.882095982353743;31.60671502284004,0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.8773690057359717;0.8856265258818083;0.02192211070674544;0.36491287667810307;0.9857927411567259;0.8742765983138893;0.026644224037343865;0.38804031577494724;0.4859820160167047;0.2805025961849523;0.05042867207740457,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
50.77879086279137;53.50213520659564;47.138130795083164,38.23939298872615;19.300100225551482;23.999594726211125,0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0,0.029653026926568272;0.9915756969198775;0.4740760549081468;0.3329739280337992;0.9565322016646823;0.48278027787346167;0.31706558995908724;0.019692525966070313;0.4581827446679679;0.24088836109252798;0.2840357839134539,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,48.97903889931784;17.373090485237107;34.5102979231554,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.46093850207334675;0.9444752257651616;0.5978719971556524;0.5975302696186355;0.9953338378833054;0.590571534779653;0.45155002074313344;0.543842899273207;0.051064656652645875;0.3229095589373665;0.4208964252827895,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.95928791512729;18.695392529250622;51.37995952916623,54.62993404113689;20.9709482975301;52.29009167578127,0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0,0.9247789114433064;0.3160160805348682;0.03435761834455178;0.5342497716786485;0.4966730170887975;0.8448642511132677;0.9478875675843356;0.32938159169307063;0.03127525138818078;0.030292056281460266;0.043177074705774136,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
51.713593624830054;32.91961925538106;53.13683057105158,49.29288208076443;25.888124516990295;48.53028208775161,0.25;0.25;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.9996277884106282;0.9980767368076702;0.8811788935018864;0.3507306400285734;0.8164505668241256;0.47239177765121926;0.8224657591382708;3.6848050402912163E-4;0.03717369724463965;0.6208707257289285;0.002526370312550699,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.90152558141696;45.044059818065755;52.980215985175164,51.67476297452197;37.21100209624695;50.640529621912414,0.25;0.5;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0,0.8947484410489539;0.9936145667301276;0.019783415132889604;0.004526712302222024;0.9216156082898799;0.7409806904670395;0.7346525479198313;0.34222860789606135;0.04685063623473808;0.32351103942754417;0.04798218277955295,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.92893027698692;55.896449419037545;53.015857808431136,44.07702010064383;15.678358987163243;39.380690000672615,0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.7672845951321755;0.9794137396620863;0.41136898831092644;0.28524190978153163;0.4843256127682232;0.42308576086920446;0.29541863437857774;0.029786786197739164;0.3861797748857628;0.24787700454705697;0.031097280161909935,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.89458796140141;16.112618041368766;57.254529852189826,56.04359856934599;18.862873760132292;56.15647367346942,0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.9662632766734828;0.6759824363332175;0.8417032944324028;0.026310201447117907;0.29853016370988783;0.5037202599906223;0.8849422539245922;0.2835756993418503;0.02573198836431309;0.6813482786973765;0.045874332913994745,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
56.28444178732603;32.297819433131814;58.67243546331243,47.00029548816293;12.701307705928977;43.02977587662533,0.5;0.25;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0,0.9705309616377995;0.5936305408425225;0.017856694333750617;0.03464848334241244;0.5176131620611915;0.9999506844873749;0.7045510465391609;0.49128336526967603;0.48305205882663527;0.36833802307470015;0.005160225326137218,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
57.909728260333964;46.849916506627565;59.505940184520455,49.42882765494704;14.172386560502016;43.557397230404284,0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.47493211442697303;0.7642129478790188;0.7901238763665787;0.06132442763840851;0.8060194327769328;0.6260608145203435;0.9974038840115028;0.5225238404259028;0.5083020175079757;0.5991055161453391;0.049584314344977204,SMSEMOAOptimizerImpl,10000,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
