targetLab,resultLab,targetWeights,resultWeights,optimizer,numberOfEvaluations,mixingError,penalties,normalizer,initialGuessType
60.643566620419904;12.382945116496346;63.85367503395375,67.0607520782194;8.583268068731996;70.79009233501033,0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,136,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,137,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.312936634389438;-0.41324827279839993;-24.88657164896193,21.194297498456102;0.7039666245687859;-19.16899114791906,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0,-0.5271249090909091;0.09090909090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;5.3269771385653;-0.5271249090909091;-0.5271249090909091;9.563045181924354;-0.5271249090909091;0.09090909090909091,PowellOptimizerImpl,284,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
23.593526527328258;-12.75586811914925;-8.844136747440634,29.666890429543017;-12.867683491059683;-8.096434716429856,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75,-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;0.11186309396769963;-0.5271249090909091;-0.5271249090909091;0.10867946031557948;-0.5271249090909091;0.10074966214485273;0.07200969147533212;0.1415513646183316,PowellOptimizerImpl,567,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
29.205055614746946;-18.334466183554998;9.88400318704603,10.823958702396741;17.976366312183355;-28.88850329092302,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5,-0.5271249090909091;-0.5271249090909091;0.07387854199802496;0.10856817202256612;-0.5271249090909091;-0.5271249090909091;0.07575494869448697;-0.5271249090909091;0.05837134601037257;0.16841310774182686;-0.5385286071534245,PowellOptimizerImpl,746,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
35.93842821963518;-7.780815615856057;28.62045966396629,40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25,-0.5271249090909091;-0.5271249090909091;0.09090909090909091;-0.5271249090909091;0.14589832708050124;-0.5271249090909091;0.08859984963607367;-0.5271249090909091;0.08535273010146409;-0.5271249090909091;0.08224244681489894,PowellOptimizerImpl,458,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,47.07263773354796;24.011921023540104;48.4441579281841,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;0.40490031151990513;-1.5271249090909091;-1.5271249090909091;0.42422610253947424;9.575414022828936;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,149,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
28.85800821918137;-26.407099000711696;6.686403880841885,30.80609216567629;-20.9910456215176;3.8159114386037585,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75,-0.5271249090909091;-0.5271249090909091;0.10182335916665418;0.10249124102604465;-0.5271249090909091;-0.5271249090909091;0.08108084936290127;-0.5271249090909091;0.07993260741317407;0.20884378376225302;0.07456331029959298,PowellOptimizerImpl,494,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
34.206060658442446;-28.1395651029169;19.560447680388393,30.735692844215144;-19.901053526393042;14.49267925255805,0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.5,-0.5271249090909091;-0.5271249090909091;0.09903970966487426;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;0.23399919529510524;-0.5271249090909091;0.2930245446695431;0.08352663999188481;0.09090909090909091,PowellOptimizerImpl,345,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.16989068698275;-14.504541922467668;34.91751045679228,39.26094142925484;-10.602685039267785;38.59611704844485,0.25;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.25,-0.5271249090909091;-0.5271249090909091;0.12452084571972394;-0.5271249090909091;0.09790833102741145;0.13348156341350725;0.09903970966487426;0.09090909090909091;0.09060021133413063;0.17571585142803195;0.09090909090909091,PowellOptimizerImpl,1233,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.95928791512729;18.695392529250622;51.37995952916623,49.95928791512729;18.695392529250622;51.37995952916623,0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0,0.9013645922834492;-1.3499219511815919;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;2.7089430909090906;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,232,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
38.44014086775276;-36.83892191059718;28.602265969157102,30.7523233360478;-25.79293894689258;15.620285384607035,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5,-0.5271249090909091;-0.5271249090909091;0.08571184587681273;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;0.21850977587791137;-0.5271249090909091;0.12657883805047837;-0.5271249090909091;0.22312094577314096,PowellOptimizerImpl,502,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
44.670331095886176;-21.741275287417288;40.97930656383431,51.786991151125946;-7.075912808944151;52.490098793943154,0.5;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.25,-0.5271249090909091;-0.5271249090909091;0.17302805565582946;-0.5271249090909091;0.09090909090909091;-1.5271249090909091;0.13630180292059121;0.09090909090909091;0.09090909090909091;0.17342340476012832;0.09034100373002289,PowellOptimizerImpl,719,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.89458796140141;16.112618041368766;57.254529852189826,54.89458796140141;16.112618041368766;57.254529852189826,0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,159,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.49518771490604;-29.05127179336575;47.56093833585717,52.55032902438154;-13.017375882500515;45.729876413340456,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25,-0.5271249090909091;-0.5271249090909091;0.18366916288765314;-0.5271249090909091;-0.5271249090909091;0.21799737662233587;0.11653847175065846;0.09090909090909091;0.10935797423337822;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,627,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
60.643566620419904;12.382945116496346;63.85367503395375,67.0607520782194;8.583268068731996;70.79009233501033,0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,136,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,137,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,99.32249543049905;-2.538405540892019;8.232915039039025,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,-1.5271249090909091;0.09090909090909091;1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;19.755160451703357;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,133,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
90.01477255362954;1.7214551366412367;38.35615323918149,92.04596091698458;-5.153812426758386;36.87026291462669,0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0,2.090909090909091;-0.5271249090909091;-0.04162996171892264;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;7.04051996907816;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,218,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
81.81099720629652;11.29728165605659;64.14777784574517,74.94438564262413;1.9486956250868714;76.37245859763853,0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;0.4223732546204956;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,143,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
74.53273619465801;25.2815365956327;74.47461826288891,67.12890755038966;25.83968384063484;72.37860748612705,0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,143,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,65.16128484484958;38.69314665198359;70.83430723217758,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,1.0909090909090908;0.43566405571155087;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;2.66713716094514;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,235,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
91.58933605692346;-5.9282391305801045;40.267503482120894,91.58933605692346;-5.9282391305801045;40.267503482120894,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0,3.9503637704970407;-0.5271249090909091;-0.5410872299960716;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;11.904767103827721;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,367,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
83.06965869206978;4.285360349639056;64.81974415444168,79.03519991871723;-1.3009399896988794;79.28019177212674,0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0,2.090909090909091;-2.145158909090909;1.6277421294207897;-2.145158909090909;-2.145158909090909;-2.145158909090909;-2.145158909090909;-2.145158909090909;-2.145158909090909;-2.145158909090909;-2.145158909090909,PowellOptimizerImpl,211,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
75.20645924931767;18.262359216941803;74.58017527827361,67.06174526053938;18.920062714045336;71.60221229363428,0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;0.47287510215919615;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,164,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.23814854937226;33.53145629140369;73.15513236705284,67.23814854937226;33.53145629140369;73.15513236705284,0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0,1.0909090909090908;-1.2910569315911193;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;3.120929510059022;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,226,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
84.2189330883204;-3.6886657038223136;66.55231175720814,82.75606715080099;-4.396331271657338;81.86302685836901,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0,2.090909090909091;-2.145158909090909;2.9365002929645527;-2.145158909090909;-2.145158909090909;-2.145158909090909;-2.145158909090909;-2.145158909090909;-2.145158909090909;-2.145158909090909;-2.145158909090909,PowellOptimizerImpl,203,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
75.77859491636785;10.291046287025873;74.76281964914902,67.0607520782194;8.583268068731996;70.79009233501033,0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,137,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.12890755038966;25.83968384063484;72.37860748612705,67.12890755038966;25.83968384063484;72.37860748612705,0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,143,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
76.7443524809388;1.7718232661207978;75.07795310352621,76.1600108576684;0.7378735867220043;77.23505144540907,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;0.5366023246303446;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,146,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
66.94511012682241;17.084359247365622;71.35391163473524,66.94511012682241;17.084359247365622;71.35391163473524,0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;0.32697706840888063;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,167,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,137,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,-0.5271249090909091;0.09090909090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;10.563045181924354;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,203,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
21.721802538509444;-3.93888919196439;-17.037210645338153,19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0,-0.5271249090909091;0.09090909090909091;-0.5271249090909091;-0.5271249342469089;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5668935792548653;0.09090908395614328;16.69717066122936,PowellOptimizerImpl,363,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
33.27201522216784;-20.441978816364642;22.056323739599137,53.58501345216902;0.003155620347972121;-0.006243566036268078,0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0,-0.2910569144024884;-0.2910569144024884;0.09090909090909091;-0.2910569144024884;0.09110051549505419;-0.2910569144024884;0.0923679293866554;-0.2910569144024884;0.08865719709645663;-0.2910569144024884;0.09090909090909091,PowellOptimizerImpl,473,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
46.49591182976006;-3.4082245361680696;47.84433717824938,48.151524670543665;-3.008888919076802;43.056559546139475,0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0,0.8267132908980317;-0.5271249090909091;-0.5271249090909091;0.47287510215919615;-0.5271249090909091;0.7295431996767985;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,244,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,65.16128484484958;38.69314665198359;70.83430723217758,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,1.0909090909090908;0.43566405571155087;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;2.66713716094514;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,235,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
23.2542822898924;-8.219025806521646;-15.3425232169349,23.256378950597636;10.15209253504709;-38.16261619737457,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0,-3.419789510607777;0.09090909090909091;-3.419789510607777;2.8786741202699497;-3.419789510607777;-3.419789510607777;-3.419789510607777;-3.419789510607777;-3.462995501550153;-3.419789510607777;12.245565664641976,PowellOptimizerImpl,289,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
34.020280799992456;-26.46967187782301;19.35505880335714,30.735692844215144;-19.901053526393042;14.49267925255805,0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.0;0.0,-1.5271249090909091;-1.5271249090909091;0.09090909090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;0.20662086242332176;-1.5271249090909091;0.2582874185883117;0.07766461092553326;0.09090909090909091,PowellOptimizerImpl,263,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
46.54371158302773;-11.2359118648514;46.46997983946209,48.425658354543316;-9.438050304352352;39.862309131670536,0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.25;0.0;0.0,0.8377714000823464;-0.5271249090909091;-0.5271249090909091;0.5564887479962651;-0.5271249090909091;0.3827051471596167;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,379,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.23814854937226;33.53145629140369;73.15513236705284,67.23814854937226;33.53145629140369;73.15513236705284,0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0,1.0909090909090908;-1.2910569315911193;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;3.120929510059022;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,226,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
34.89500100300083;-29.237271178155833;21.020668491511852,31.157219751391708;-20.074409204714648;16.293957731097553,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0,-0.5271249090909091;-0.5271249090909091;0.09389599714865937;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;0.19852342216052335;-0.5271249090909091;0.23680712465940632;0.07019771218706575;0.09090909090909091,PowellOptimizerImpl,355,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.25048196453148;-18.415027327649934;45.77773726140803,62.42432992769699;26.040777453512078;55.337961244776835,0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.0,-1.5271249090909091;-1.5271249090909091;0.18034589722270772;-1.5271249090909091;0.10380561141765768;0.1021453296800161;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,295,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.12890755038966;25.83968384063484;72.37860748612705,67.12890755038966;25.83968384063484;72.37860748612705,0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,143,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.7836766109535;-24.817417453407987;45.66897851487003,48.19967314958383;-22.03053589316034;42.26429821622961,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0,-2.145158909090909;-3.145158909090909;0.2728787560175426;-2.145158909090909;-1.5201653427021895;-2.145158909090909;0.2385370122948884;0.09090909090909091;0.13933077739787827;0.1332141195162196;0.09090909090909091,PowellOptimizerImpl,393,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
66.94511012682241;17.084359247365622;71.35391163473524,66.94511012682241;17.084359247365622;71.35391163473524,0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;0.32697706840888063;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,167,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1.0909090909090908;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091,PowellOptimizerImpl,137,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
0.0;0.0;0.0,0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-1.4545664283550477;-1.5271249090909091;-1.5271249090909091;-1.5271249090909091;-0.5271249090909091;-1.507944938722483;2.090909090909091;-0.5271249090909091,PowellOptimizerImpl,255,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
12.960499387526486;-3.106376886050963;19.083309082195633,53.30548711010009;53.911336061008456;59.25306283016367,0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0,-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;0.10655268721176593;-0.5271249090909091;0.12734373720386769;-0.5271249090909091;0.09090909090909091;0.0858129041016849;0.08733168882795198,PowellOptimizerImpl,338,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
29.588608139291352;4.388309510751393;38.903680604984224,30.35235597453771;4.00455507610925;35.665453838768244,0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0,0.10133790701442105;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;0.09518047911694857;0.3582574735713536;0.09090909090909091;-0.5271249090909091;-0.5271249090909091;0.25033447900567096;0.09454461243455993,PowellOptimizerImpl,428,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.38458842548617;19.508370748096414;55.03752908108612,48.32887252816552;18.715348981809765;49.73174456109405,0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0,3.3713413631308313;-0.054988954091329534;-1.1451589090909091;-1.1451589090909091;-1.1451589090909091;19.035181272939617;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,274,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,65.16128484484958;38.69314665198359;70.83430723217758,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,1.0909090909090908;0.43566405571155087;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;2.66713716094514;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,235,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
12.84620097671846;-9.01117039649288;18.782320218417848,16.24447400883688;44.35786734366931;-64.94072656183228,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0,-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;0.07391126422102812;0.09090909090909091;0.09090909090909091;-0.5271249090909091;0.11219532716129908;0.07385872269168492;0.09090909090909091,PowellOptimizerImpl,397,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
28.59664111072746;-8.496871159610341;37.17155971620878,36.923007150204654;17.263144671142843;33.59937035966916,0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.0,-0.20951580535042857;-1.2095158053504287;0.09090909090909091;-0.20951580535042857;0.14441394801376511;-0.20951580535042857;0.1631839370742341;-0.20951580535042857;0.1024499351984342;0.08968474302973149;0.09090909090909091,PowellOptimizerImpl,515,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.10387491413145;11.178454480319788;53.415686270349084,49.45473372119015;18.36393613209186;50.8482138043467,0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.25;0.0,8.570876267422507;-3.1578300285583563;-3.1578300285583563;-3.1578300285583563;-3.1578300285583563;30.817563318095466;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091,PowellOptimizerImpl,271,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.23814854937226;33.53145629140369;73.15513236705284,67.23814854937226;33.53145629140369;73.15513236705284,0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0,1.0909090909090908;-1.2910569315911193;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;3.120929510059022;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091;-0.5271249090909091,PowellOptimizerImpl,226,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
